fips	type	county	county_abbr	state	state_abbr	region	vulnerability	latitude	longitude	population	pph
50017	county	Orange County	Orange	Vermont	VT	1	12.03851253	44.003392	-72.369687	28899	2.36
50019	county	Orleans County	Orleans	Vermont	VT	1	13.76423362	44.828442	-72.25163	27100	2.39
50021	county	Rutland County	Rutland	Vermont	VT	1	12.67843723	43.580844	-73.038196	59736	2.29
50023	county	Washington County	Washington	Vermont	VT	1	11.07417125	44.274953	-72.609475	58612	2.31
50025	county	Windham County	Windham	Vermont	VT	1	12.99334788	42.999143	-72.716335	43386	2.19
50027	county	Windsor County	Windsor	Vermont	VT	1	12.59907717	43.588143	-72.591514	55737	2.21
51001	county	Accomack County	Accomack	Virginia	VA	3	14.3633894	37.765944	-75.757807	32973	2.25
51003	county	Albemarle County	Albemarle	Virginia	VA	3	10.27187484	38.024184	-78.553506	105703	2.47
51005	county	Alleghany County	Alleghany	Virginia	VA	3	14.47636876	37.787905	-80.008669	15677	2.35
51007	county	Amelia County	Amelia	Virginia	VA	3	12.57013052	37.336131	-77.973218	12903	2.62
51009	county	Amherst County	Amherst	Virginia	VA	3	12.79619223	37.630362	-79.147848	31914	2.44
51011	county	Appomattox County	Appomattox	Virginia	VA	3	14.00197623	37.370725	-78.81094	15414	2.58
51013	county	Arlington County	Arlington	Virginia	VA	3	8.259802924	38.878337	-77.100703	229164	2.24
51015	county	Augusta County	Augusta	Virginia	VA	3	11.028958	38.167807	-79.146682	74314	2.5
51017	county	Bath County	Bath	Virginia	VA	3	12.74269019	38.068988	-79.732898	4470	2.17
51019	county	Bedford County	Bedford	Virginia	VA	3	10.7758397	37.312408	-79.527947	77724	2.53
51021	county	Bland County	Bland	Virginia	VA	3	14.24026413	37.130612	-81.125853	6561	2.37
51023	county	Botetourt County	Botetourt	Virginia	VA	3	10.42364858	37.553193	-79.805318	33347	2.55
51025	county	Brunswick County	Brunswick	Virginia	VA	3	15.27419011	36.764531	-77.860916	16698	2.55
51027	county	Buchanan County	Buchanan	Virginia	VA	3	18.38629845	37.26812	-82.038151	22776	2.41
51029	county	Buckingham County	Buckingham	Virginia	VA	3	14.81046411	37.573928	-78.529169	17032	2.34
51031	county	Campbell County	Campbell	Virginia	VA	3	12.43912076	37.210151	-79.095428	55086	2.5
51033	county	Caroline County	Caroline	Virginia	VA	3	12.48950962	38.030319	-77.352348	29984	2.56
51035	county	Carroll County	Carroll	Virginia	VA	3	15.21255899	36.732426	-80.728043	29724	2.36
51036	county	Charles City County	Charles City	Virginia	VA	3	12.15088899	37.361048	-77.054171	7040	2.53
51037	county	Charlotte County	Charlotte	Virginia	VA	3	16.24688351	37.014091	-78.661424	12201	2.59
51041	county	Chesterfield County	Chesterfield	Virginia	VA	3	9.008258851	37.378434	-77.585847	335687	2.78
51043	county	Clarke County	Clarke	Virginia	VA	3	9.934600831	39.115931	-77.992004	14363	2.49
51045	county	Craig County	Craig	Virginia	VA	3	13.5255833	37.473129	-80.231734	5211	2.43
51047	county	Culpeper County	Culpeper	Virginia	VA	3	10.5359494	38.48593	-77.956476	49432	2.84
51049	county	Cumberland County	Cumberland	Virginia	VA	3	14.51589937	37.520189	-78.252836	9719	2.44
51051	county	Dickenson County	Dickenson	Virginia	VA	3	18.28596992	37.137081	-82.349208	15115	2.44
51053	county	Dinwiddie County	Dinwiddie	Virginia	VA	3	12.72882002	37.073498	-77.635492	27852	2.73
51057	county	Essex County	Essex	Virginia	VA	3	14.11314794	37.93948	-76.941871	11130	2.57
51059	county	Fairfax County	Fairfax	Virginia	VA	3	9.397772804	38.833742	-77.276117	1142234	2.8
51061	county	Fauquier County	Fauquier	Virginia	VA	3	9.398320422	38.744103	-77.821585	68782	2.84
51063	county	Floyd County	Floyd	Virginia	VA	3	13.71181843	36.931438	-80.350309	15651	2.51
51065	county	Fluvanna County	Fluvanna	Virginia	VA	3	10.90855339	37.830606	-78.284445	26235	2.6
51067	county	Franklin County	Franklin	Virginia	VA	3	13.34156073	36.99235	-79.883959	56264	2.34
51069	county	Frederick County	Frederick	Virginia	VA	3	9.785155413	39.203637	-78.263916	83199	2.68
51071	county	Giles County	Giles	Virginia	VA	3	14.5072635	37.31193	-80.717178	16708	2.37
51073	county	Gloucester County	Gloucester	Virginia	VA	3	10.71853134	37.403541	-76.523505	37143	2.63
51075	county	Goochland County	Goochland	Virginia	VA	3	9.373992532	37.724166	-77.914273	22253	2.4
51077	county	Grayson County	Grayson	Virginia	VA	3	16.12029644	36.656303	-81.225337	16012	2.3
51079	county	Greene County	Greene	Virginia	VA	3	11.16798583	38.297981	-78.470163	19162	2.67
51081	county	Greensville County	Greensville	Virginia	VA	3	15.41933692	36.680225	-77.560261	11885	2.48
51083	county	Halifax County	Halifax	Virginia	VA	3	16.24266678	36.766461	-78.939614	35125	2.38
51085	county	Hanover County	Hanover	Virginia	VA	3	8.82066542	37.760165	-77.490992	103227	2.65
51087	county	Henrico County	Henrico	Virginia	VA	3	11.03594378	37.43752	-77.300333	325155	2.49
51089	county	Henry County	Henry	Virginia	VA	3	15.63369282	36.620593	-79.980584	51881	2.33
51091	county	Highland County	Highland	Virginia	VA	3	15.08984726	38.356672	-79.567958	2214	2.26
51093	county	Isle of Wight County	Isle of Wight	Virginia	VA	3	10.95672219	36.901418	-76.707569	36314	2.59
51095	county	James City County	James City	Virginia	VA	3	10.95586985	37.324427	-76.778319	73147	2.5
51097	county	King and Queen County	King and Queen	Virginia	VA	3	11.86951509	37.720994	-76.89109	7158	2.45
51099	county	King George County	King George	Virginia	VA	3	9.705706109	38.277179	-77.162702	25515	2.86
51101	county	King William County	King William	Virginia	VA	3	9.652020708	37.70826	-77.091054	16269	2.65
51103	county	Lancaster County	Lancaster	Virginia	VA	3	16.99459522	37.703831	-76.413199	10965	2.14
51105	county	Lee County	Lee	Virginia	VA	3	19.13025141	36.702162	-83.130334	24742	2.49
51107	county	Loudoun County	Loudoun	Virginia	VA	3	7.360026134	39.08113	-77.638857	375629	3.04
51109	county	Louisa County	Louisa	Virginia	VA	3	11.64821383	37.971681	-77.959178	34602	2.55
51111	county	Lunenburg County	Lunenburg	Virginia	VA	3	15.79139683	36.945757	-78.242313	12299	2.48
51113	county	Madison County	Madison	Virginia	VA	3	12.47177593	38.412059	-78.276961	13134	2.6
51115	county	Mathews County	Mathews	Virginia	VA	3	13.08672224	37.425348	-76.268808	8862	2.29
51117	county	Mecklenburg County	Mecklenburg	Virginia	VA	3	15.45921181	36.687256	-78.368959	31081	2.42
51119	county	Middlesex County	Middlesex	Virginia	VA	3	15.92658833	37.606828	-76.527958	10606	2.39
51121	county	Montgomery County	Montgomery	Virginia	VA	3	12.31007884	37.174884	-80.387314	97653	2.44
51125	county	Nelson County	Nelson	Virginia	VA	3	13.96682886	37.790016	-78.879393	14785	2.31
51127	county	New Kent County	New Kent	Virginia	VA	3	8.583214626	37.498974	-76.993339	20392	2.65
51131	county	Northampton County	Northampton	Virginia	VA	3	16.16792404	37.302629	-75.923868	12155	2.32
51133	county	Northumberland County	Northumberland	Virginia	VA	3	16.63954668	37.856974	-76.379687	12232	2.16
51135	county	Nottoway County	Nottoway	Virginia	VA	3	16.0019354	37.143695	-78.052162	15673	2.61
51137	county	Orange County	Orange	Virginia	VA	3	12.44908709	38.250439	-78.00998	35385	2.65
51139	county	Page County	Page	Virginia	VA	3	13.85899723	38.623751	-78.490471	23726	2.47
51141	county	Patrick County	Patrick	Virginia	VA	3	16.62329671	36.667327	-80.286141	18045	2.32
51143	county	Pittsylvania County	Pittsylvania	Virginia	VA	3	13.73022784	36.821721	-79.398502	62194	2.38
51145	county	Powhatan County	Powhatan	Virginia	VA	3	8.759896723	37.549404	-77.912855	28031	2.61
51147	county	Prince Edward County	Prince Edward	Virginia	VA	3	14.60568356	37.224881	-78.432957	22952	2.48
51149	county	Prince George County	Prince George	Virginia	VA	3	11.02803941	37.187325	-77.220993	37862	2.92
51153	county	Prince William County	Prince William	Virginia	VA	3	8.270729692	38.702332	-77.478887	451721	3.11
51155	county	Pulaski County	Pulaski	Virginia	VA	3	14.48481669	37.063385	-80.713444	34332	2.28
51157	county	Rappahannock County	Rappahannock	Virginia	VA	3	11.89853355	38.684522	-78.168824	7378	2.27
51159	county	Richmond County	Richmond	Virginia	VA	3	16.05456477	37.942894	-76.730561	8908	2.56
51161	county	Roanoke County	Roanoke	Virginia	VA	3	10.77437449	37.331077	-80.19011	94409	2.39
51163	county	Rockbridge County	Rockbridge	Virginia	VA	3	14.20390548	37.814517	-79.447754	22354	2.4
51165	county	Rockingham County	Rockingham	Virginia	VA	3	11.08880207	38.511257	-78.876307	78593	2.56
51167	county	Russell County	Russell	Virginia	VA	3	16.4032998	36.93342	-82.095934	27891	2.53
51169	county	Scott County	Scott	Virginia	VA	3	16.76024045	36.712778	-82.613627	22126	2.32
51171	county	Shenandoah County	Shenandoah	Virginia	VA	3	12.42719855	38.856204	-78.573987	43190	2.4
51173	county	Smyth County	Smyth	Virginia	VA	3	15.42828782	36.842318	-81.539786	31470	2.47
51175	county	Southampton County	Southampton	Virginia	VA	3	13.07489451	36.720173	-77.103856	18109	2.52
51177	county	Spotsylvania County	Spotsylvania	Virginia	VA	3	9.078843291	38.182311	-77.65628	130475	2.97
51179	county	Stafford County	Stafford	Virginia	VA	3	7.510892271	38.418933	-77.459043	142003	3.04
51181	county	Surry County	Surry	Virginia	VA	3	12.58976684	37.119761	-76.880172	6709	2.66
51183	county	Sussex County	Sussex	Virginia	VA	3	15.63599504	36.926645	-77.259732	11715	2.19
51185	county	Tazewell County	Tazewell	Virginia	VA	3	16.58007426	37.125395	-81.562924	42899	2.37
51187	county	Warren County	Warren	Virginia	VA	3	10.9368902	38.908187	-78.207131	39083	2.58
51191	county	Washington County	Washington	Virginia	VA	3	14.0747146	36.747813	-81.950291	54591	2.34
51193	county	Westmoreland County	Westmoreland	Virginia	VA	3	14.66733711	38.109191	-76.80417	17629	2.44
51195	county	Wise County	Wise	Virginia	VA	3	15.59310013	36.974561	-82.62156	39718	2.48
51197	county	Wythe County	Wythe	Virginia	VA	3	14.1828684	36.901471	-81.084209	29119	2.48
51199	county	York County	York	Virginia	VA	3	8.714776844	37.220914	-76.395533	67837	2.69
51510	county	Alexandria City	Alexandria	Virginia	VA	3	9.369696782	38.818343	-77.082026	153511	2.17
51515	county	Bedford City	Bedford	Virginia	VA	3	18.08321941	37.338156	-79.520705	5948	2.07
51520	county	Bristol City	Bristol	Virginia	VA	3	17.27277002	36.616954	-82.157564	17141	2.25
51530	county	Buena Vista City	Buena Vista	Virginia	VA	3	14.50083201	37.731663	-79.356375	6618	2.29
51540	county	Charlottesville City	Charlottesville	Virginia	VA	3	12.86315137	38.037658	-78.485381	46597	2.33
51550	county	Chesapeake City	Chesapeake	Virginia	VA	3	9.437275945	36.679376	-76.301788	235429	2.77
51570	county	Colonial Heights City	Colonial Heights	Virginia	VA	3	13.28805203	37.261685	-77.396804	17820	2.46
51580	county	Covington City	Covington	Virginia	VA	3	15.47856628	37.778143	-79.986039	5658	2.29
51590	county	Danville City	Danville	Virginia	VA	3	17.78440521	36.583334	-79.408071	42082	2.22
51595	county	Emporia City	Emporia	Virginia	VA	3	18.3912465	36.696182	-77.535975	5496	2.23
51600	county	Fairfax City	Fairfax	Virginia	VA	3	10.61189095	38.853183	-77.299025	24013	2.65
51610	county	Falls Church City	Falls Church	Virginia	VA	3	7.606488261	38.883787	-77.174639	13892	2.53
51620	county	Franklin City	Franklin	Virginia	VA	3	15.84127534	36.684014	-76.941396	8490	2.37
51630	county	Fredericksburg City	Fredericksburg	Virginia	VA	3	11.48478938	38.299272	-77.486658	28118	2.38
51640	county	Galax City	Galax	Virginia	VA	3	18.17304341	36.66564	-80.914308	6914	2.21
51650	county	Hampton City	Hampton	Virginia	VA	3	11.89880147	37.04803	-76.297149	136454	2.52
51660	county	Harrisonburg City	Harrisonburg	Virginia	VA	3	13.10505103	38.436013	-78.874197	52538	2.7
51670	county	Hopewell City	Hopewell	Virginia	VA	3	15.72061186	37.29101	-77.298944	22378	2.53
51678	county	Lexington City	Lexington	Virginia	VA	3	13.97274347	37.782332	-79.44432	7262	2.05
51680	county	Lynchburg City	Lynchburg	Virginia	VA	3	14.31020408	37.399016	-79.195458	79812	2.35
51683	county	Manassas City	Manassas	Virginia	VA	3	9.294243115	38.747561	-77.484727	41764	3.24
51685	county	Manassas Park City	Manassas Park	Virginia	VA	3	10.00141458	38.768991	-77.44868	15726	3.41
51690	county	Martinsville City	Martinsville	Virginia	VA	3	18.23238042	36.683527	-79.863647	13645	2.22
51700	county	Newport News City	Newport News	Virginia	VA	3	12.21880597	37.075978	-76.521719	182385	2.5
51710	county	Norfolk City	Norfolk	Virginia	VA	3	13.38076077	36.923015	-76.244641	246393	2.59
51720	county	Norton City	Norton	Virginia	VA	3	14.99953584	36.931549	-82.625996	3939	2.31
51730	county	Petersburg City	Petersburg	Virginia	VA	3	17.64549208	37.20473	-77.392368	32477	2.53
51735	county	Poquoson City	Poquoson	Virginia	VA	3	9.188315848	37.12836	-76.303534	12059	2.62
51740	county	Portsmouth City	Portsmouth	Virginia	VA	3	14.23310684	36.85943	-76.356269	96201	2.52
51750	county	Radford City	Radford	Virginia	VA	3	14.09004452	37.120036	-80.557048	17403	2.49
51760	county	Richmond City	Richmond	Virginia	VA	3	14.9039923	37.531399	-77.476009	220289	2.33
51770	county	Roanoke City	Roanoke	Virginia	VA	3	16.04112174	37.27783	-79.958472	99897	2.24
51775	county	Salem City	Salem	Virginia	VA	3	11.9139451	37.285333	-80.055241	25432	2.32
51790	county	Staunton City	Staunton	Virginia	VA	3	14.74223795	38.158056	-79.061501	24416	2.15
51800	county	Suffolk City	Suffolk	Virginia	VA	3	10.54190739	36.697157	-76.634781	88161	2.75
51810	county	Virginia Beach City	Virginia Beach	Virginia	VA	3	9.714219003	36.779322	-76.02402	452745	2.62
51820	county	Waynesboro City	Waynesboro	Virginia	VA	3	14.26958283	38.067157	-78.90142	21491	2.41
51830	county	Williamsburg City	Williamsburg	Virginia	VA	3	11.53498206	37.269293	-76.706717	15052	2.29
51840	county	Winchester City	Winchester	Virginia	VA	3	12.52792859	39.173869	-78.176356	27284	2.46
53001	county	Adams County	Adams	Washington	WA	10	13.05883055	47.00484	-118.533308	19254	3.22
53003	county	Asotin County	Asotin	Washington	WA	10	14.81255661	46.181861	-117.227781	22105	2.37
53005	county	Benton County	Benton	Washington	WA	10	11.56182317	46.228072	-119.516864	190309	2.7
53007	county	Chelan County	Chelan	Washington	WA	10	12.83719639	47.859891	-120.618543	75644	2.63
53009	county	Clallam County	Clallam	Washington	WA	10	16.90332218	48.113009	-123.930611	73486	2.28
53011	county	Clark County	Clark	Washington	WA	10	11.92073096	45.771674	-122.485903	459495	2.7
53013	county	Columbia County	Columbia	Washington	WA	10	16.73904199	46.29285	-117.911634	3944	2.39
53015	county	Cowlitz County	Cowlitz	Washington	WA	10	14.59432799	46.185923	-122.658682	103468	2.55
53017	county	Douglas County	Douglas	Washington	WA	10	13.27484175	47.735866	-119.69588	40534	2.75
53019	county	Ferry County	Ferry	Washington	WA	10	17.14731109	48.437246	-118.517074	7582	2.48
53021	county	Franklin County	Franklin	Washington	WA	10	11.60290982	46.53458	-118.906944	88807	3.42
53023	county	Garfield County	Garfield	Washington	WA	10	15.7495248	46.429474	-117.536714	2219	2.27
53025	county	Grant County	Grant	Washington	WA	10	13.288229	47.213633	-119.467788	93259	2.96
53027	county	Grays Harbor County	Grays Harbor	Washington	WA	10	15.48927017	47.142786	-123.827043	71122	2.52
53029	county	Island County	Island	Washington	WA	10	12.68784122	48.158436	-122.670503	80593	2.33
53031	county	Jefferson County	Jefferson	Washington	WA	10	15.72306947	47.802641	-123.52181	30466	2.1
53033	county	King County	King	Washington	WA	10	11.68037314	47.493554	-121.832375	2117125	2.42
53035	county	Kitsap County	Kitsap	Washington	WA	10	11.7882123	47.639687	-122.649636	260131	2.51
53037	county	Kittitas County	Kittitas	Washington	WA	10	12.82180521	47.124444	-120.676714	43269	2.35
53039	county	Klickitat County	Klickitat	Washington	WA	10	15.15523447	45.869509	-120.780117	21026	2.53
53041	county	Lewis County	Lewis	Washington	WA	10	15.81982297	46.580071	-122.377444	75882	2.52
53043	county	Lincoln County	Lincoln	Washington	WA	10	15.23293173	47.582718	-118.417667	10321	2.32
53045	county	Mason County	Mason	Washington	WA	10	15.72816749	47.354126	-123.17385	61023	2.53
53047	county	Okanogan County	Okanogan	Washington	WA	10	15.80500261	48.550971	-119.691035	41516	2.48
53049	county	Pacific County	Pacific	Washington	WA	10	19.11020779	46.556587	-123.782419	20848	2.19
53051	county	Pend Oreille County	Pend Oreille	Washington	WA	10	16.27216236	48.543877	-117.232183	13088	2.34
53053	county	Pierce County	Pierce	Washington	WA	10	12.16425255	47.040716	-122.144709	843954	2.62
53055	county	San Juan County	San Juan	Washington	WA	10	12.33039216	48.508861	-123.100616	16252	2.01
53057	county	Skagit County	Skagit	Washington	WA	10	13.54909228	48.493066	-121.816278	121846	2.56
53059	county	Skamania County	Skamania	Washington	WA	10	12.93372746	46.024782	-121.953227	11339	2.48
53061	county	Snohomish County	Snohomish	Washington	WA	10	11.21820245	48.054913	-121.766412	772501	2.66
53063	county	Spokane County	Spokane	Washington	WA	10	13.2270128	47.620379	-117.404392	490945	2.44
53065	county	Stevens County	Stevens	Washington	WA	10	14.6069316	48.390648	-117.854897	43791	2.44
53067	county	Thurston County	Thurston	Washington	WA	10	11.78358398	46.932598	-122.829441	269536	2.5
53069	county	Wahkiakum County	Wahkiakum	Washington	WA	10	17.59289426	46.294638	-123.424458	4042	2.28
53071	county	Walla Walla County	Walla Walla	Washington	WA	10	13.54975767	46.254606	-118.480374	60338	2.49
53073	county	Whatcom County	Whatcom	Washington	WA	10	12.68640807	48.842653	-121.836432	212284	2.5
53075	county	Whitman County	Whitman	Washington	WA	10	13.21877556	46.903322	-117.522962	48177	2.35
53077	county	Yakima County	Yakima	Washington	WA	10	13.81655913	46.456558	-120.740145	248830	3.02
54001	county	Barbour County	Barbour	West Virginia	WV	3	16.19156091	39.139754	-79.996914	16704	2.65
54003	county	Berkeley County	Berkeley	West Virginia	WV	3	11.36859943	39.457854	-78.032338	111901	2.59
54005	county	Boone County	Boone	West Virginia	WV	3	17.55867808	38.022838	-81.713314	23372	2.55
54007	county	Braxton County	Braxton	West Virginia	WV	3	16.29087605	38.699302	-80.731649	14415	2.42
54009	county	Brooke County	Brooke	West Virginia	WV	3	13.97415809	40.272645	-80.578691	23350	2.3
54011	county	Cabell County	Cabell	West Virginia	WV	3	16.25879121	38.41958	-82.243392	96844	2.32
54013	county	Calhoun County	Calhoun	West Virginia	WV	3	16.31427577	38.844159	-81.115478	7470	2.41
54015	county	Clay County	Clay	West Virginia	WV	3	16.95120036	38.459826	-81.081866	8910	2.7
54017	county	Doddridge County	Doddridge	West Virginia	WV	3	13.61042488	39.263482	-80.701147	8176	2.8
54019	county	Fayette County	Fayette	West Virginia	WV	3	17.94381477	38.030933	-81.086051	44997	2.54
54021	county	Gilmer County	Gilmer	West Virginia	WV	3	17.6576657	38.915865	-80.849409	8518	2.49
54023	county	Grant County	Grant	West Virginia	WV	3	14.59870384	39.105988	-79.195064	11766	2.64
54025	county	Greenbrier County	Greenbrier	West Virginia	WV	3	15.40508866	37.924418	-80.45059	35516	2.27
54027	county	Hampshire County	Hampshire	West Virginia	WV	3	15.14647251	39.312139	-78.611989	23353	2.19
54029	county	Hancock County	Hancock	West Virginia	WV	3	14.13829436	40.516931	-80.570056	29815	2.34
54031	county	Hardy County	Hardy	West Virginia	WV	3	14.81489822	39.010818	-78.843641	13852	2.76
54033	county	Harrison County	Harrison	West Virginia	WV	3	14.69074108	39.279199	-80.386487	68714	2.47
54035	county	Jackson County	Jackson	West Virginia	WV	3	15.02440169	38.834234	-81.677717	29237	2.53
54037	county	Jefferson County	Jefferson	West Virginia	WV	3	10.64427688	39.307398	-77.86322	56482	2.65
54039	county	Kanawha County	Kanawha	West Virginia	WV	3	14.33504358	38.328061	-81.523522	188332	2.29
54041	county	Lewis County	Lewis	West Virginia	WV	3	14.80669943	38.988844	-80.495518	16448	2.5
54043	county	Lincoln County	Lincoln	West Virginia	WV	3	18.17289844	38.17165	-82.077547	21415	2.57
54045	county	Logan County	Logan	West Virginia	WV	3	18.25030775	37.830591	-81.940853	34707	2.43
54047	county	McDowell County	McDowell	West Virginia	WV	3	22.61429445	37.382663	-81.658205	19835	2.54
54049	county	Marion County	Marion	West Virginia	WV	3	13.21662989	39.505839	-80.243402	56925	2.45
54051	county	Marshall County	Marshall	West Virginia	WV	3	13.78916014	39.854717	-80.671378	31978	2.3
54053	county	Mason County	Mason	West Virginia	WV	3	16.64551804	38.759288	-82.024171	27037	2.5
54055	county	Mercer County	Mercer	West Virginia	WV	3	18.84028938	37.403448	-81.106456	61164	2.38
54057	county	Mineral County	Mineral	West Virginia	WV	3	14.4193325	39.405626	-78.956581	27451	2.44
54059	county	Mingo County	Mingo	West Virginia	WV	3	18.94153456	37.721151	-82.158993	25292	2.43
54061	county	Monongalia County	Monongalia	West Virginia	WV	3	11.64131239	39.633645	-80.059074	104236	2.5
54063	county	Monroe County	Monroe	West Virginia	WV	3	16.24295533	37.550353	-80.547891	13506	2.38
54065	county	Morgan County	Morgan	West Virginia	WV	3	14.32084282	39.554835	-78.257314	17524	2.37
54067	county	Nicholas County	Nicholas	West Virginia	WV	3	16.06451688	38.291416	-80.797516	25594	2.44
54069	county	Ohio County	Ohio	West Virginia	WV	3	13.78671853	40.098932	-80.620728	43066	2.25
54071	county	Pendleton County	Pendleton	West Virginia	WV	3	16.51569848	38.686836	-79.333707	7229	2.27
54073	county	Pleasants County	Pleasants	West Virginia	WV	3	14.06997025	39.368133	-81.161172	7674	2.58
54075	county	Pocahontas County	Pocahontas	West Virginia	WV	3	16.86405931	38.332513	-80.012092	8607	2.26
54077	county	Preston County	Preston	West Virginia	WV	3	14.31374333	39.46903	-79.668865	33940	2.48
54079	county	Putnam County	Putnam	West Virginia	WV	3	11.17508348	38.510513	-81.906109	56848	2.61
54081	county	Raleigh County	Raleigh	West Virginia	WV	3	16.23701152	37.76247	-81.264671	77510	2.4
54083	county	Randolph County	Randolph	West Virginia	WV	3	15.34770051	38.781087	-79.867783	29126	2.45
54085	county	Ritchie County	Ritchie	West Virginia	WV	3	15.8480935	39.177112	-81.066317	9982	2.54
54087	county	Roane County	Roane	West Virginia	WV	3	17.0411423	38.743033	-81.354502	14435	2.46
54089	county	Summers County	Summers	West Virginia	WV	3	18.73569342	37.656003	-80.856315	13239	2.36
54091	county	Taylor County	Taylor	West Virginia	WV	3	14.43913833	39.329072	-80.045629	16912	2.38
54093	county	Tucker County	Tucker	West Virginia	WV	3	15.73140912	39.111175	-79.559968	6966	2.27
54095	county	Tyler County	Tyler	West Virginia	WV	3	15.8144506	39.465981	-80.879493	8975	2.43
54097	county	Upshur County	Upshur	West Virginia	WV	3	15.04024722	38.902536	-80.231335	24758	2.55
54099	county	Wayne County	Wayne	West Virginia	WV	3	15.79838385	38.145531	-82.419698	40971	2.52
54101	county	Webster County	Webster	West Virginia	WV	3	17.92173443	38.492985	-80.430262	8755	2.3
54103	county	Wetzel County	Wetzel	West Virginia	WV	3	15.126562	39.596574	-80.634394	15816	2.36
54105	county	Wirt County	Wirt	West Virginia	WV	3	16.02485476	39.020034	-81.382975	5880	2.39
54107	county	Wood County	Wood	West Virginia	WV	3	14.62649677	39.211679	-81.515928	86452	2.41
54109	county	Wyoming County	Wyoming	West Virginia	WV	3	19.29801372	37.603717	-81.548884	22151	2.57
55001	county	Adams County	Adams	Wisconsin	WI	5	15.70693046	43.973763	-89.767223	20148	2.34
55003	county	Ashland County	Ashland	Wisconsin	WI	5	13.83462239	46.54629	-90.665154	15843	2.27
55005	county	Barron County	Barron	Wisconsin	WI	5	12.89986653	45.437192	-91.852892	45563	2.36
55007	county	Bayfield County	Bayfield	Wisconsin	WI	5	13.80367055	46.634199	-91.177282	14977	2.14
55009	county	Brown County	Brown	Wisconsin	WI	5	10.63239781	44.473961	-87.995926	258718	2.46
55011	county	Buffalo County	Buffalo	Wisconsin	WI	5	12.12405468	44.389759	-91.758714	13192	2.3
55013	county	Burnett County	Burnett	Wisconsin	WI	5	14.6121991	45.865255	-92.367977	15159	2.07
55015	county	Calumet County	Calumet	Wisconsin	WI	5	8.651208653	44.07841	-88.212132	49762	2.67
55017	county	Chippewa County	Chippewa	Wisconsin	WI	5	11.29866228	45.069092	-91.283505	63531	2.48
55019	county	Clark County	Clark	Wisconsin	WI	5	13.00927699	44.733596	-90.610201	34445	2.61
55021	county	Columbia County	Columbia	Wisconsin	WI	5	10.33050111	43.471882	-89.330472	56743	2.42
55023	county	Crawford County	Crawford	Wisconsin	WI	5	13.22268961	43.24991	-90.95123	16391	2.33
55025	county	Dane County	Dane	Wisconsin	WI	5	10.40689186	43.067468	-89.417852	523643	2.33
55027	county	Dodge County	Dodge	Wisconsin	WI	5	10.38482878	43.422706	-88.704379	88502	2.51
55029	county	Door County	Door	Wisconsin	WI	5	12.35152983	45.067808	-87.087936	27554	2.04
55031	county	Douglas County	Douglas	Wisconsin	WI	5	12.73267538	46.463316	-91.892579	43601	2.25
55033	county	Dunn County	Dunn	Wisconsin	WI	5	10.94253997	44.947741	-91.89772	44497	2.5
55035	county	Eau Claire County	Eau Claire	Wisconsin	WI	5	11.12069727	44.726355	-91.286414	102105	2.39
55037	county	Florence County	Florence	Wisconsin	WI	5	13.84137606	45.849646	-88.400322	4464	2.5
55039	county	Fond du Lac County	Fond du Lac	Wisconsin	WI	5	10.48262257	43.754722	-88.493284	101973	2.38
55041	county	Forest County	Forest	Wisconsin	WI	5	14.99747921	45.666882	-88.773225	9057	2.39
55043	county	Grant County	Grant	Wisconsin	WI	5	12.76310262	42.870062	-90.695368	52250	2.43
55045	county	Green County	Green	Wisconsin	WI	5	11.08781815	42.677728	-89.605639	37186	2.49
55047	county	Green Lake County	Green Lake	Wisconsin	WI	5	13.32019978	43.76141	-88.987228	18856	2.35
55049	county	Iowa County	Iowa	Wisconsin	WI	5	10.75250496	43.001021	-90.133691	23813	2.44
55051	county	Iron County	Iron	Wisconsin	WI	5	15.07105309	46.32655	-90.261298	5794	1.97
55053	county	Jackson County	Jackson	Wisconsin	WI	5	13.17173523	44.324895	-90.806541	20554	2.35
55055	county	Jefferson County	Jefferson	Wisconsin	WI	5	10.32305103	43.013807	-88.773985	84559	2.51
55057	county	Juneau County	Juneau	Wisconsin	WI	5	13.72112942	43.932836	-90.113984	26224	2.5
55059	county	Kenosha County	Kenosha	Wisconsin	WI	5	11.72119525	42.579703	-87.424898	168437	2.6
55061	county	Kewaunee County	Kewaunee	Wisconsin	WI	5	11.22286206	44.500949	-87.161813	20366	2.5
55063	county	La Crosse County	La Crosse	Wisconsin	WI	5	11.46131486	43.908222	-91.111758	118212	2.4
55065	county	Lafayette County	Lafayette	Wisconsin	WI	5	11.46859487	42.655578	-90.130292	16829	2.53
55067	county	Langlade County	Langlade	Wisconsin	WI	5	14.09830923	45.259204	-89.06819	19223	2.23
55069	county	Lincoln County	Lincoln	Wisconsin	WI	5	12.17275109	45.338319	-89.742082	27980	2.23
55071	county	Manitowoc County	Manitowoc	Wisconsin	WI	5	11.55733831	44.105108	-87.313828	79806	2.35
55073	county	Marathon County	Marathon	Wisconsin	WI	5	11.15946139	44.898036	-89.757823	135868	2.5
55075	county	Marinette County	Marinette	Wisconsin	WI	5	13.72995939	45.346899	-87.991198	40884	2.18
55077	county	Marquette County	Marquette	Wisconsin	WI	5	13.74590322	43.826053	-89.409095	15075	2.34
